status,collision_index,collision_year,collision_reference,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,generic_make_model,driver_imd_decile,driver_home_area_type,lsoa_of_driver,escooter_flag
Unvalidated,2024991410334,2024,991410334,4,9,0,18,3,7,0,1,0,0,0,0,2,1,5,2,33,6,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991410380,2024,991410380,1,19,0,10,3,5,0,0,0,0,0,0,2,1,1,1,33,6,-1,-1,-1,-1,6,1,-1,0
Unvalidated,2024991410380,2024,991410380,2,9,0,18,3,3,0,0,0,0,0,0,1,1,2,1,39,7,-1,-1,-1,-1,6,1,-1,0
Unvalidated,2024991410383,2024,991410383,1,9,0,6,8,8,0,1,0,0,0,0,3,1,5,2,74,10,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410383,2024,991410383,2,9,0,18,4,8,0,1,0,0,0,0,1,1,5,2,77,11,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410392,2024,991410392,1,9,0,18,4,8,0,0,0,0,0,0,1,1,5,1,37,7,-1,-1,-1,-1,2,3,-1,0
Unvalidated,2024991410392,2024,991410392,2,9,0,18,4,8,0,0,0,0,0,0,2,1,5,1,26,6,-1,-1,-1,-1,10,3,-1,0
Unvalidated,2024991410413,2024,991410413,1,9,0,17,6,1,6,2,1,0,7,0,1,1,6,1,29,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410419,2024,991410419,1,9,0,18,8,3,0,0,1,0,4,1,1,1,2,2,26,6,-1,-1,-1,-1,8,1,-1,0
Unvalidated,2024991410423,2024,991410423,1,9,0,16,2,6,0,0,0,0,7,2,3,1,5,1,76,11,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991410423,2024,991410423,2,9,0,17,6,2,0,0,0,0,0,0,3,1,5,2,50,8,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991410427,2024,991410427,1,9,0,18,5,8,0,1,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,-1,9,2,-1,0
Unvalidated,2024991410427,2024,991410427,2,9,0,4,5,8,0,1,0,0,0,0,2,1,6,2,40,7,-1,-1,-1,-1,7,2,-1,0
Unvalidated,2024991410543,2024,991410543,1,9,0,18,3,6,0,0,0,0,0,0,4,1,1,2,51,8,-1,-1,-1,-1,4,1,-1,0
Unvalidated,2024991410591,2024,991410591,1,21,0,18,8,5,0,0,0,0,0,0,3,1,1,1,65,9,-1,-1,-1,-1,6,3,-1,0
Unvalidated,2024991410591,2024,991410591,2,9,0,13,8,5,0,0,2,0,7,9,1,1,6,1,51,8,-1,-1,-1,-1,6,1,E01003753,0
Unvalidated,2024991410615,2024,991410615,1,2,0,18,3,7,0,1,2,0,0,0,1,1,6,1,22,5,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410615,2024,991410615,2,19,0,9,6,3,0,2,0,0,0,0,1,1,5,1,52,8,-1,-1,-1,-1,2,1,-1,0
Unvalidated,2024991410767,2024,991410767,1,9,0,18,2,6,0,1,0,0,0,0,1,1,5,1,64,9,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991410767,2024,991410767,2,9,0,18,2,6,0,1,0,0,0,0,1,1,5,1,58,9,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991410767,2024,991410767,3,9,0,10,2,1,0,1,0,0,0,0,2,1,5,1,62,9,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410768,2024,991410768,1,9,0,18,5,1,0,0,5,4,8,0,1,1,5,2,48,8,-1,-1,-1,-1,9,3,-1,0
Unvalidated,2024991410768,2024,991410768,2,9,0,2,0,0,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410797,2024,991410797,1,9,0,15,1,5,0,0,0,0,0,0,1,1,2,1,53,8,-1,-1,-1,-1,7,2,E01027390,0
Unvalidated,2024991410797,2024,991410797,2,9,0,16,4,8,0,0,0,0,1,0,1,1,5,1,63,9,-1,-1,-1,-1,8,1,-1,0
Unvalidated,2024991410798,2024,991410798,1,20,0,9,6,4,0,6,0,0,0,0,1,1,5,1,27,6,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991410798,2024,991410798,2,9,0,18,4,8,0,8,0,0,0,0,1,1,5,2,37,7,-1,-1,-1,-1,10,3,-1,0
Unvalidated,2024991410816,2024,991410816,1,9,0,18,1,5,0,0,2,4,7,0,1,1,6,2,30,6,-1,-1,-1,-1,6,3,-1,0
Unvalidated,2024991410816,2024,991410816,2,9,0,2,0,0,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410830,2024,991410830,1,9,0,18,7,4,0,0,0,0,1,4,1,1,5,1,57,9,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991410845,2024,991410845,1,9,0,5,6,2,0,4,0,0,0,0,1,1,1,2,45,7,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991410845,2024,991410845,2,5,0,3,6,2,0,4,5,0,0,0,2,1,5,1,60,9,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991410850,2024,991410850,1,9,0,18,4,8,0,1,0,0,0,0,1,1,6,2,59,9,-1,-1,-1,-1,2,1,-1,0
Unvalidated,2024991410850,2024,991410850,2,9,0,9,1,4,0,6,0,0,0,0,3,1,5,1,56,9,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410852,2024,991410852,1,9,0,9,6,3,0,4,0,0,0,0,4,1,6,2,25,5,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991410852,2024,991410852,2,9,0,18,1,5,0,1,0,0,0,0,1,1,6,1,70,10,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991410865,2024,991410865,1,97,0,18,6,2,0,8,1,0,0,0,1,1,6,1,16,4,-1,-1,-1,-1,10,1,-1,0
Unvalidated,2024991410865,2024,991410865,2,9,0,9,8,6,0,6,0,0,0,0,3,1,6,2,47,8,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991410867,2024,991410867,1,9,0,18,5,1,0,0,0,0,0,0,1,1,6,1,20,4,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991410867,2024,991410867,2,9,0,18,5,1,0,0,2,0,7,0,3,1,6,1,57,9,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410887,2024,991410887,1,11,0,18,4,8,0,2,0,0,0,0,1,1,1,1,49,8,-1,-1,-1,-1,10,1,-1,0
Unvalidated,2024991410892,2024,991410892,1,9,0,18,6,2,0,0,0,0,0,0,4,1,2,1,38,7,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991410946,2024,991410946,1,9,0,18,7,3,0,0,0,0,0,0,1,1,6,2,24,5,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991410946,2024,991410946,2,9,0,3,7,3,0,0,0,0,0,0,2,1,6,1,23,5,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991410947,2024,991410947,1,9,0,18,4,1,0,1,0,0,0,0,1,1,2,1,30,6,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991410953,2024,991410953,1,9,0,16,5,3,0,0,1,0,0,0,1,1,2,1,23,5,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991411103,2024,991411103,1,9,0,18,7,3,0,2,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991411123,2024,991411123,1,9,0,13,1,5,0,0,1,0,7,0,3,1,6,1,32,6,-1,-1,-1,-1,10,2,-1,0
Unvalidated,2024991411123,2024,991411123,2,9,0,17,5,1,0,0,0,0,0,0,1,1,5,2,38,7,-1,-1,-1,-1,8,1,-1,0
Unvalidated,2024991411123,2024,991411123,3,9,0,17,5,1,0,0,0,0,0,0,0,1,6,1,39,7,-1,-1,-1,-1,10,2,-1,0
Unvalidated,2024991411149,2024,991411149,1,9,0,18,3,7,0,4,0,9,0,0,1,1,5,1,27,6,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991411157,2024,991411157,1,9,0,18,7,3,0,0,1,0,1,2,3,1,5,1,30,6,-1,-1,-1,-1,2,1,-1,0
Unvalidated,2024991411188,2024,991411188,1,9,0,9,8,6,0,8,1,0,0,0,1,2,5,1,50,8,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991411188,2024,991411188,2,8,0,9,3,8,0,8,1,0,0,0,2,2,1,1,64,9,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991411245,2024,991411245,1,9,0,18,1,5,0,0,0,0,0,0,1,1,5,1,57,9,-1,-1,-1,-1,6,1,E01011645,0
Unvalidated,2024991411245,2024,991411245,2,1,0,4,1,7,0,0,0,0,0,0,2,1,6,2,46,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411250,2024,991411250,1,9,0,17,3,7,0,0,1,0,1,1,1,1,5,2,51,8,-1,-1,-1,-1,3,2,-1,0
Unvalidated,2024991411263,2024,991411263,1,9,0,18,2,6,0,1,0,0,0,0,1,1,2,1,39,7,-1,-1,-1,-1,4,1,-1,0
Unvalidated,2024991411263,2024,991411263,2,9,0,3,6,2,0,2,0,0,0,0,1,1,5,2,61,9,-1,-1,-1,-1,4,1,-1,0
Unvalidated,2024991411318,2024,991411318,1,9,0,12,1,5,0,0,0,4,0,0,1,1,2,2,46,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411318,2024,991411318,2,20,4,2,5,1,0,0,0,4,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411318,2024,991411318,3,19,0,2,0,0,0,0,0,4,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411318,2024,991411318,4,9,0,2,0,0,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411345,2024,991411345,1,9,0,18,5,1,0,1,0,0,0,0,1,1,5,1,53,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411345,2024,991411345,2,9,0,3,5,1,0,8,0,0,0,0,2,1,5,2,40,7,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411345,2024,991411345,3,9,0,3,5,1,0,8,0,0,0,0,2,1,6,1,23,5,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411345,2024,991411345,4,9,0,10,5,3,0,5,0,0,0,0,2,1,5,1,27,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411391,2024,991411391,1,9,0,12,3,6,0,0,0,0,0,0,3,1,2,1,47,8,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991411391,2024,991411391,2,9,0,18,3,6,0,0,1,0,6,4,4,1,6,1,35,6,-1,-1,-1,-1,6,1,-1,0
Unvalidated,2024991411412,2024,991411412,1,9,0,18,7,3,0,0,0,0,0,0,1,1,2,2,61,9,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991411412,2024,991411412,2,9,0,18,7,3,0,0,0,0,0,0,2,1,6,2,38,7,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991411443,2024,991411443,1,9,0,9,1,5,0,1,0,0,0,0,1,1,5,1,38,7,-1,-1,-1,-1,2,2,-1,0
Unvalidated,2024991411553,2024,991411553,1,9,0,18,7,3,0,0,0,11,0,0,1,1,5,1,64,9,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991411565,2024,991411565,1,9,0,18,6,1,0,0,0,0,0,0,1,1,6,1,43,7,-1,-1,-1,-1,6,1,-1,0
Unvalidated,2024991411565,2024,991411565,2,9,0,18,6,1,0,0,0,0,0,0,2,1,6,2,45,7,-1,-1,-1,-1,6,3,-1,0
Unvalidated,2024991411641,2024,991411641,1,9,0,5,8,6,0,6,0,0,0,0,3,1,5,1,63,9,-1,-1,-1,-1,10,2,-1,0
Unvalidated,2024991411641,2024,991411641,2,5,0,18,6,2,0,1,0,0,0,0,1,1,5,1,42,7,-1,-1,-1,-1,4,1,-1,0
Unvalidated,2024991411735,2024,991411735,1,9,0,5,3,7,0,6,0,0,0,0,1,1,6,2,28,6,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991411735,2024,991411735,2,90,0,3,5,1,0,8,0,0,0,0,4,1,6,1,58,9,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411736,2024,991411736,1,19,0,18,2,6,0,1,0,0,0,0,1,2,2,1,55,8,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991411738,2024,991411738,1,9,0,18,2,7,0,0,1,4,1,0,1,1,5,1,20,4,-1,-1,-1,-1,6,1,-1,0
Unvalidated,2024991411738,2024,991411738,2,90,0,2,0,0,0,0,0,0,0,0,2,1,6,2,66,10,-1,-1,-1,-1,2,1,-1,0
Unvalidated,2024991411762,2024,991411762,1,9,0,18,6,2,0,0,1,0,1,0,1,1,5,1,19,4,-1,-1,-1,-1,5,3,-1,0
Unvalidated,2024991411786,2024,991411786,1,19,0,9,1,7,0,6,0,0,0,0,1,1,5,1,45,7,-1,-1,-1,-1,8,1,-1,0
Unvalidated,2024991411786,2024,991411786,2,9,0,18,7,3,0,8,0,0,0,0,4,2,5,2,46,8,-1,-1,-1,-1,-1,3,-1,0
Unvalidated,2024991411789,2024,991411789,1,9,0,18,4,8,0,0,0,0,0,0,3,1,2,1,61,9,-1,-1,-1,-1,7,2,-1,0
Unvalidated,2024991411789,2024,991411789,2,9,0,18,8,3,0,0,0,0,0,0,3,1,5,2,66,10,-1,-1,-1,-1,6,3,-1,0
Unvalidated,2024991411838,2024,991411838,1,9,0,1,1,5,0,0,0,0,0,0,2,1,6,3,30,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991411939,2024,991411939,1,1,0,18,1,5,0,8,0,0,0,0,4,1,6,1,34,6,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991411939,2024,991411939,2,9,0,18,3,7,0,8,0,0,0,0,1,1,2,1,52,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412000,2024,991412000,1,9,0,7,8,2,0,1,0,0,1,0,2,1,5,2,82,11,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412000,2024,991412000,2,9,0,18,8,4,0,1,0,0,0,0,1,1,5,1,31,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412054,2024,991412054,1,8,0,18,5,8,0,0,0,0,0,0,1,1,1,1,65,9,-1,-1,-1,-1,4,1,-1,0
Unvalidated,2024991412061,2024,991412061,1,1,0,18,2,5,0,1,0,0,0,0,3,1,2,1,46,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412061,2024,991412061,2,9,0,18,8,4,0,2,0,0,0,0,1,1,2,2,20,4,-1,-1,-1,-1,6,2,-1,0
Unvalidated,2024991412069,2024,991412069,1,9,0,18,3,7,0,0,2,0,7,0,1,1,1,2,37,7,-1,-1,-1,-1,5,2,-1,0
Unvalidated,2024991412078,2024,991412078,1,21,1,18,4,8,0,0,0,0,7,0,1,1,1,1,61,9,-1,-1,-1,-1,2,1,E01007849,0
Unvalidated,2024991412086,2024,991412086,1,9,0,18,4,8,0,0,0,0,0,0,1,1,1,1,80,11,-1,-1,-1,-1,2,2,-1,0
Unvalidated,2024991412132,2024,991412132,1,9,0,18,2,6,0,0,0,0,0,0,1,1,5,2,19,4,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412132,2024,991412132,2,9,0,18,2,6,0,0,0,0,0,0,2,1,6,1,33,6,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991412160,2024,991412160,1,9,0,9,5,2,0,2,0,0,0,0,1,1,2,1,54,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412182,2024,991412182,1,9,0,9,3,1,0,5,0,0,0,0,4,1,5,1,39,7,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991412182,2024,991412182,2,9,0,18,6,3,0,8,0,0,0,0,1,1,5,2,34,6,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991412281,2024,991412281,1,9,0,18,5,1,0,0,5,0,1,0,1,1,5,2,34,6,-1,-1,-1,-1,6,3,-1,0
Unvalidated,2024991412383,2024,991412383,1,9,0,5,7,3,0,8,0,0,0,0,4,2,2,2,45,7,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991412383,2024,991412383,2,9,0,5,1,5,0,8,0,0,0,0,1,1,2,1,63,9,-1,-1,-1,-1,6,1,-1,0
Unvalidated,2024991412422,2024,991412422,1,90,0,16,6,1,0,0,1,4,0,0,1,1,5,1,30,6,-1,-1,-1,-1,2,1,-1,0
Unvalidated,2024991412422,2024,991412422,2,9,0,2,0,0,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412422,2024,991412422,3,9,0,2,0,0,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412422,2024,991412422,4,9,0,2,0,0,0,0,0,4,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412473,2024,991412473,1,5,0,14,3,7,0,8,5,0,0,0,1,1,2,1,47,8,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991412473,2024,991412473,2,9,0,9,7,6,0,8,0,0,0,0,1,1,3,2,53,8,-1,-1,-1,-1,-1,3,-1,0
Unvalidated,2024991412473,2024,991412473,3,9,0,4,3,7,0,1,0,0,0,0,0,1,6,1,28,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412544,2024,991412544,1,9,0,12,5,1,6,0,0,0,1,2,4,1,5,2,65,9,-1,-1,-1,-1,2,2,-1,0
Unvalidated,2024991412544,2024,991412544,2,9,0,18,5,1,0,0,0,0,0,0,3,1,5,1,22,5,-1,-1,-1,-1,6,2,-1,0
Unvalidated,2024991412571,2024,991412571,1,9,0,4,1,1,0,4,0,0,0,0,2,1,6,1,45,7,-1,-1,-1,-1,4,1,-1,0
Unvalidated,2024991412571,2024,991412571,2,9,0,4,6,2,0,4,0,0,0,0,1,1,6,1,72,10,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412580,2024,991412580,1,9,0,18,8,4,0,0,0,0,0,0,1,1,2,2,61,9,-1,-1,-1,-1,7,1,-1,0
Unvalidated,2024991412580,2024,991412580,2,9,0,18,4,8,0,0,1,0,1,0,1,1,6,1,73,10,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991412597,2024,991412597,1,9,0,14,2,6,0,0,0,4,0,0,1,1,6,2,68,10,-1,-1,-1,-1,9,3,-1,0
Unvalidated,2024991412597,2024,991412597,2,19,0,2,2,6,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412614,2024,991412614,1,19,0,9,2,7,0,1,1,0,0,0,1,1,5,1,29,6,-1,-1,-1,-1,3,2,-1,0
Unvalidated,2024991412614,2024,991412614,2,19,0,18,5,1,0,1,1,0,0,0,1,1,1,2,38,7,-1,-1,-1,-1,4,2,-1,0
Unvalidated,2024991412625,2024,991412625,1,9,0,5,3,7,0,1,0,0,0,0,1,1,6,1,61,9,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412634,2024,991412634,1,97,0,18,6,2,0,1,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991412634,2024,991412634,2,9,0,5,4,2,0,6,0,0,0,0,4,1,5,1,65,9,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991412652,2024,991412652,1,9,0,18,5,1,0,0,1,0,1,0,1,1,6,1,20,4,-1,-1,-1,-1,10,1,-1,0
Unvalidated,2024991412689,2024,991412689,1,9,0,18,1,5,0,1,0,0,0,0,1,1,6,1,41,7,-1,-1,-1,-1,2,1,E01019199,0
Unvalidated,2024991412689,2024,991412689,2,9,0,4,1,5,0,1,0,0,0,0,2,1,6,1,43,7,-1,-1,-1,-1,4,3,-1,0
Unvalidated,2024991412689,2024,991412689,3,21,1,9,2,1,0,8,0,0,0,0,0,1,1,1,63,9,-1,-1,-1,-1,7,3,-1,0
Unvalidated,2024991412718,2024,991412718,1,19,0,11,8,5,0,0,0,0,1,0,1,1,1,1,63,9,-1,-1,-1,-1,5,1,E01031105,0
Unvalidated,2024991412732,2024,991412732,1,9,0,7,2,4,0,2,0,0,0,0,1,1,5,2,35,6,-1,-1,-1,-1,1,2,-1,0
Unvalidated,2024991412732,2024,991412732,2,9,0,18,4,8,0,1,0,0,0,0,1,1,5,2,57,9,-1,-1,-1,-1,1,2,-1,0
Unvalidated,2024991412732,2024,991412732,3,9,0,2,0,0,0,2,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991412893,2024,991412893,1,9,0,18,5,1,0,0,0,0,0,0,1,1,6,1,43,7,-1,-1,-1,-1,9,2,-1,0
Unvalidated,2024991412893,2024,991412893,2,9,0,18,5,1,0,0,0,0,0,0,1,1,1,2,20,4,-1,-1,-1,-1,9,2,-1,0
Unvalidated,2024991412898,2024,991412898,1,98,0,18,4,8,0,0,0,0,0,0,1,1,1,1,21,5,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991412917,2024,991412917,1,9,0,12,7,3,0,0,0,0,4,6,3,1,5,1,27,6,-1,-1,-1,-1,3,1,E01006246,0
Unvalidated,2024991412917,2024,991412917,2,9,0,18,7,3,0,0,0,0,0,0,0,1,5,2,36,7,-1,-1,-1,-1,6,1,-1,0
Unvalidated,2024991412926,2024,991412926,1,9,0,18,1,4,0,0,0,4,0,0,1,1,5,1,78,11,-1,-1,-1,-1,7,3,-1,0
Unvalidated,2024991412926,2024,991412926,2,21,1,2,0,0,0,0,0,0,0,0,1,1,1,1,54,8,-1,-1,-1,-1,10,1,-1,0
Unvalidated,2024991412966,2024,991412966,1,9,0,18,2,6,0,2,0,0,0,0,3,1,2,1,58,9,-1,-1,-1,-1,3,1,E01019221,0
Unvalidated,2024991412979,2024,991412979,1,9,0,9,5,3,0,1,0,0,0,0,1,1,1,1,76,11,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413043,2024,991413043,1,9,0,4,7,3,0,1,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413043,2024,991413043,2,9,0,3,7,3,0,1,0,0,0,0,2,1,5,2,47,8,-1,-1,-1,-1,6,2,-1,0
Unvalidated,2024991413063,2024,991413063,1,9,0,18,1,5,0,0,1,0,1,7,1,1,6,1,60,9,-1,-1,-1,-1,5,3,-1,0
Unvalidated,2024991413063,2024,991413063,2,9,0,18,1,5,0,0,1,0,0,0,2,1,2,1,36,7,-1,-1,-1,-1,5,2,-1,0
Unvalidated,2024991413066,2024,991413066,1,9,0,18,1,4,0,0,2,0,1,0,1,1,2,1,41,7,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991413070,2024,991413070,1,9,0,18,1,5,0,0,1,0,4,6,4,1,1,1,48,8,-1,-1,-1,-1,7,1,-1,0
Unvalidated,2024991413070,2024,991413070,2,9,0,18,1,5,0,0,1,0,0,0,3,1,1,1,27,6,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991413070,2024,991413070,3,9,0,18,1,5,0,0,1,0,5,6,1,1,1,1,32,6,-1,-1,-1,-1,8,1,-1,0
Unvalidated,2024991413089,2024,991413089,1,9,0,18,3,6,5,5,0,0,7,0,1,1,5,2,41,7,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991413097,2024,991413097,1,19,0,13,2,6,0,8,0,0,0,0,3,1,5,1,36,7,-1,-1,-1,-1,6,3,-1,0
Unvalidated,2024991413097,2024,991413097,2,9,0,18,6,2,0,8,0,0,0,0,3,1,2,1,34,6,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991413097,2024,991413097,3,9,0,18,2,6,0,8,0,0,0,0,3,1,1,1,39,7,-1,-1,-1,-1,6,3,-1,0
Unvalidated,2024991413103,2024,991413103,1,9,0,18,3,1,0,0,0,0,0,0,1,1,6,2,47,8,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991413103,2024,991413103,2,9,0,18,1,3,0,0,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991413223,2024,991413223,1,9,0,5,8,6,0,2,0,0,0,0,1,1,6,2,31,6,-1,-1,-1,-1,8,3,-1,0
Unvalidated,2024991413232,2024,991413232,1,9,0,13,4,8,0,0,0,0,0,0,1,1,5,1,19,4,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413232,2024,991413232,2,9,0,9,4,8,0,0,0,0,0,0,2,1,5,1,23,5,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413247,2024,991413247,1,9,0,18,4,7,0,2,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,5,1,-1,0
Unvalidated,2024991413247,2024,991413247,2,9,0,18,7,7,0,2,0,0,0,0,2,1,6,2,29,6,-1,-1,-1,-1,1,1,-1,0
Unvalidated,2024991413253,2024,991413253,1,9,0,18,2,6,0,0,0,4,0,0,1,1,5,2,73,10,-1,-1,-1,-1,5,3,-1,0
Unvalidated,2024991413253,2024,991413253,2,9,4,2,0,0,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413326,2024,991413326,1,9,0,18,6,1,0,4,0,0,0,0,1,1,2,1,53,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413326,2024,991413326,2,1,0,18,4,1,0,3,0,0,0,0,2,1,2,2,62,9,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413342,2024,991413342,1,9,0,7,6,1,0,6,0,0,0,0,3,1,6,1,27,6,-1,-1,-1,-1,9,1,-1,0
Unvalidated,2024991413342,2024,991413342,2,9,0,18,4,1,0,1,0,0,0,0,1,1,6,2,54,8,-1,-1,-1,-1,6,1,-1,0
Unvalidated,2024991413354,2024,991413354,1,9,0,4,2,5,0,1,0,0,0,0,1,1,6,1,81,11,-1,-1,-1,-1,10,2,-1,0
Unvalidated,2024991413354,2024,991413354,2,9,0,3,2,5,0,1,0,0,0,0,2,2,6,1,56,9,-1,-1,-1,-1,4,1,-1,0
Unvalidated,2024991413369,2024,991413369,1,5,0,9,2,8,0,8,1,0,0,0,3,1,6,1,31,6,-1,-1,-1,-1,3,1,-1,0
Unvalidated,2024991413418,2024,991413418,1,9,0,18,2,6,0,1,0,0,0,0,4,1,6,3,30,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413428,2024,991413428,1,8,0,6,8,7,0,0,0,0,1,0,3,1,1,1,26,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413428,2024,991413428,2,1,0,18,7,3,0,0,0,0,0,0,3,1,6,1,49,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413442,2024,991413442,1,9,0,7,5,7,0,0,0,12,0,0,1,1,6,2,65,9,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024991413484,2024,991413484,1,9,0,18,2,6,0,0,0,0,1,7,1,1,5,1,41,7,-1,-1,-1,-1,4,1,-1,0
